"station_nbr","date","tmax","tmin","tavg","depart","dewpoint","wetbulb","heat","cool","sunrise","sunset","codesum","snowfall","preciptotal","stnpressure","sealevel","resultspeed","resultdir","avgspeed"
18,2012-05-01,107,88,89,40,83,80,1,15,97,181,"MO",2,2,203,60,189,18,103
19,2012-05-01,72,64,60,33,63,58,6,1,41,163,"BR HZ",2,2,187,69,61,13,214
20,2012-05-01,106,88,88,42,83,78,1,14,149,149,"MO",2,2,183,59,143,17,59
1,2012-05-02,70,60,56,12,59,53,9,1,98,116,"BR HZ",2,3,273,97,56,6,215
2,2012-05-02,67,56,53,27,58,51,12,1,37,160,"FG+ FG BR",2,2,176,94,54,8,210
3,2012-05-02,104,89,88,44,83,78,1,14,86,184,"MO",2,2,177,53,181,17,101
4,2012-05-02,108,89,91,39,84,80,1,16,103,182,"MO",2,2,187,60,33,19,205
6,2012-05-02,109,88,91,40,85,81,1,16,103,181,"MO",2,1,203,60,88,18,243
7,2012-05-02,104,85,86,46,84,78,1,12,89,180,"MO",2,2,109,48,226,18,161
8,2012-05-02,111,90,88,43,85,81,1,14,86,185,"MO",2,2,221,63,60,17,214
9,2012-05-02,100,74,78,52,74,71,1,5,83,110,"MO",2,10,166,46,40,16,210
10,2012-05-02,107,91,91,29,84,80,1,16,99,177,"MO",2,2,277,85,93,13,251
11,2012-05-02,107,77,84,36,85,81,1,10,99,178,"BR",2,2,276,84,69,10,234
12,2012-05-02,105,81,85,34,84,80,1,11,90,187,"BR",2,2,276,86,77,13,231
13,2012-05-02,96,61,71,27,50,55,24,1,153,157,"MO",2,1,33,45,69,16,42
14,2012-05-02,104,85,86,44,83,77,1,12,94,189,"MO",2,2,110,50,198,18,120
15,2012-05-02,68,57,54,26,58,52,11,1,34,160,"BR",2,2,251,96,31,10,195
16,2012-05-02,69,60,56,36,60,53,9,1,128,116,"RA BR",2,4,276,94,47,5,204
17,2012-05-02,105,90,89,35,82,78,1,15,130,161,"RA",2,2,184,57,135,18,55
18,2012-05-02,107,90,91,41,84,80,1,16,96,182,"MO",2,2,203,59,119,18,44
19,2012-05-02,100,66,74,46,74,67,1,1,40,164,"TS RA BR",2,12,177,56,81,21,24
20,2012-05-02,107,90,91,43,84,80,1,16,11,203,"MO",2,2,184,59,58,17,230
1,2012-05-03,72,62,59,49,61,55,7,1,115,119,"RA BR HZ",2,8,272,93,16,13,122
2,2012-05-03,67,59,54,27,62,54,11,1,36,161,"RA FG+ FG BR",2,22,174,91,36,16,201
3,2012-05-03,111,88,91,46,86,82,1,16,85,185,"MO",2,2,179,55,152,17,72
4,2012-05-03,114,89,93,40,86,82,1,18,102,182,"MO",2,2,192,64,42,15,223
6,2012-05-03,113,88,92,41,86,82,1,17,102,182,"MO",2,2,208,63,88,17,246
7,2012-05-03,111,88,91,40,85,81,1,16,93,198,"MO",2,2,112,51,197,18,132
8,2012-05-03,111,90,72,36,85,81,13,1,50,201,"DZ HZ",2,2,225,65,65,17,222
9,2012-05-03,98,75,78,42,76,71,1,5,88,165,"TSRA BR",2,60,176,54,30,2,211
10,2012-05-03,108,91,92,40,82,80,1,17,98,178,"MO",2,2,278,85,84,14,248
11,2012-05-03,106,78,84,36,83,75,1,10,98,178,"BR",2,2,275,91,76,13,223
12,2012-05-03,105,78,83,37,83,77,1,9,109,167,"BCFG BR",2,2,275,86,64,13,220
13,2012-05-03,98,60,71,32,51,58,24,1,106,121,"MO",2,1,38,51,146,18,73
14,2012-05-03,112,86,91,47,85,81,1,16,93,190,"MO",2,2,113,53,168,18,91
15,2012-05-03,69,58,55,22,62,54,10,1,32,161,"RA BR",2,11,247,91,31,15,185
16,2012-05-03,71,61,58,33,61,54,8,1,172,119,"RA BR",2,4,274,90,47,13,202
17,2012-05-03,112,86,91,40,85,81,1,16,103,187,"MO",2,2,186,59,105,18,26
18,2012-05-03,112,89,92,42,84,81,1,17,95,183,"MO",2,2,206,62,111,17,36
19,2012-05-03,103,75,81,51,79,74,1,7,38,165,"MO",2,1,180,58,51,22,231
20,2012-05-03,111,88,91,39,84,81,1,16,80,177,"MO",2,2,187,62,80,17,237
1,2012-05-04,73,66,61,33,67,59,5,1,33,115,"RA BR",2,6,252,74,14,7,191
2,2012-05-04,83,63,65,37,69,61,74,1,35,162,"RA FG+ FG BR",2,4,157,72,34,21,228
3,2012-05-04,108,93,93,48,86,82,1,18,84,186,"MO",2,2,179,55,137,17,59
4,2012-05-04,114,90,94,41,86,82,1,19,101,183,"MO",2,2,192,65,53,16,225
6,2012-05-04,114,90,94,43,87,82,1,19,101,183,"MO",2,2,208,65,85,16,248
7,2012-05-04,106,90,89,39,84,80,1,15,158,147,"TSRA VCTS",2,3,114,53,140,18,71
8,2012-05-04,111,88,91,42,86,82,1,15,111,167,"BR",2,2,227,58,58,16,218
9,2012-05-04,93,69,73,41,69,65,2,1,187,156,"RA BR",2,36,190,68,90,7,28
10,2012-05-04,113,92,94,34,83,80,1,19,97,179,"MO",2,2,272,80,69,16,233
11,2012-05-04,111,82,88,40,73,74,1,14,97,179,"MO",2,2,272,82,41,15,203
12,2012-05-04,108,81,86,37,84,80,1,12,103,177,"MO",2,2,272,81,42,16,203
13,2012-05-04,107,69,80,47,37,55,1,6,160,156,"MO",2,2,36,44,78,20,250
14,2012-05-04,103,85,86,43,85,80,1,12,92,191,"MO",2,4,115,54,108,17,34
15,2012-05-04,72,63,60,32,65,58,6,1,31,163,"RA FG BR",2,15,229,72,16,11,185
16,2012-05-04,71,63,59,32,67,58,7,1,10,166,"RA BR",2,11,255,71,15,12,199
17,2012-05-04,109,92,93,40,86,82,1,18,97,183,"RA",2,1,185,59,92,17,247
18,2012-05-04,113,91,94,43,85,82,1,19,94,184,"TS",2,1,205,63,100,16,36
19,2012-05-04,89,61,66,38,63,58,68,1,37,166,"RA DZ BR",2,1,194,73,131,1,69
20,2012-05-04,113,90,93,42,84,81,1,18,83,197,"RA",2,1,187,62,77,16,249
1,2012-05-05,84,66,66,42,65,60,68,1,103,150,"RA BR",2,3,253,77,25,7,128
2,2012-05-05,81,66,65,36,68,61,74,1,33,163,"FG+ BR",2,4,159,75,24,8,185
3,2012-05-05,109,84,88,44,83,80,1,14,83,186,"MO",2,2,177,53,114,16,39
4,2012-05-05,117,89,95,42,87,83,1,20,101,184,"TSRA BR HZ",2,13,185,59,54,16,225
6,2012-05-05,116,89,94,43,89,84,1,19,101,183,"TS BR",2,2,202,58,89,17,246
7,2012-05-05,111,88,91,44,84,81,1,16,77,191,"MO",2,2,108,48,185,18,112
8,2012-05-05,114,90,74,12,89,83,1,1,130,155,"BR HZ",2,2,221,58,84,17,236
9,2012-05-05,78,71,66,36,69,62,68,1,127,168,"RA BR",2,79,190,72,67,9,237
10,2012-05-05,115,90,94,22,82,80,1,19,96,179,"MO",2,2,263,71,50,18,228
11,2012-05-05,114,82,89,41,79,76,1,15,96,180,"MO",2,2,262,70,22,9,210
12,2012-05-05,113,83,89,38,82,80,1,15,124,159,"MO",2,2,262,71,27,19,213
13,2012-05-05,102,60,73,32,41,54,2,1,114,87,"TS",2,9,41,48,34,1,239
14,2012-05-05,109,80,86,43,84,80,1,12,91,192,"MO",2,2,109,49,148,17,71
15,2012-05-05,89,64,69,40,65,60,46,1,30,164,"BR",2,3,229,75,6,33,129
16,2012-05-05,78,58,60,30,64,58,6,1,125,123,"RA BR",2,4,255,74,20,5,187
17,2012-05-05,111,84,89,42,83,80,1,15,136,160,"BR",2,2,182,57,80,16,235
18,2012-05-05,114,86,92,41,84,81,1,17,93,184,"MO",2,2,198,56,126,16,50
19,2012-05-05,70,62,58,12,62,55,8,1,36,168,"RA BR",2,14,200,81,93,3,253
20,2012-05-05,113,85,91,44,84,81,1,16,85,173,"MO",2,2,179,55,87,15,247
1,2012-05-06,80,62,63,22,57,55,3,1,94,84,"BR",2,2,264,87,29,8,192
2,2012-05-06,80,63,63,34,62,58,3,1,32,164,"BR",2,2,169,84,24,12,210
3,2012-05-06,107,90,91,46,87,82,1,16,82,187,"MO",2,2,177,52,112,16,35
4,2012-05-06,114,83,91,38,84,80,1,16,100,184,"TS TSRA RA BR",2,71,183,58,39,17,214
6,2012-05-06,114,84,91,39,85,80,1,16,100,184,"TS TSRA RA BR",2,75,198,57,79,19,248
7,2012-05-06,107,84,87,45,84,80,1,13,100,197,"BR HZ",2,2,112,49,128,18,69
8,2012-05-06,112,85,89,34,84,80,1,15,85,121,"TSRA RA VCTS",2,28,219,60,56,19,234
9,2012-05-06,82,68,66,34,70,63,68,1,147,154,"RA BR VCTS",2,112,186,70,52,3,222
10,2012-05-06,117,90,95,37,81,78,1,20,96,180,"TS RA HZ FU",2,9,257,66,37,29,240
11,2012-05-06,117,82,92,42,82,80,1,17,95,180,"TS TSRA RA BR HZ FU",2,87,257,71,66,34,218
12,2012-05-06,117,90,95,30,83,80,1,20,60,197,"RA HZ",2,3,256,67,28,31,220
13,2012-05-06,78,57,59,30,48,49,7,1,165,147,"RA BR",2,13,64,88,53,1,228
14,2012-05-06,107,85,88,45,85,80,1,14,90,193,"BR",2,2,112,50,110,18,46
15,2012-05-06,87,60,65,36,58,56,74,1,28,165,"MO",2,2,240,84,11,9,190
16,2012-05-06,71,53,54,34,56,51,11,1,47,148,"BR",2,2,267,84,34,10,210
17,2012-05-06,108,88,89,38,87,82,1,15,86,195,"BR",2,2,182,56,71,16,224
18,2012-05-06,111,93,94,43,83,81,1,19,92,185,"MO",2,2,198,55,121,17,45
19,2012-05-06,79,61,62,34,64,56,4,1,34,169,"TSRA RA BR",2,226,193,74,62,8,21
20,2012-05-06,111,92,93,29,83,80,1,18,203,183,"MO",2,2,179,54,89,16,22
1,2012-05-07,89,60,66,37,56,56,68,1,114,92,"MO",2,1,265,87,20,11,204
2,2012-05-07,89,58,65,36,59,56,74,1,31,165,"RA",2,2,170,85,46,20,204
3,2012-05-07,96,75,77,33,79,73,1,4,81,188,"BR",2,2,191,66,90,1,23
4,2012-05-07,113,84,91,37,86,81,1,16,99,185,"TSRA RA BR",2,44,185,59,9,2,200
6,2012-05-07,113,85,91,39,86,81,1,16,99,185,"RA BR",2,8,201,58,15,9,231
7,2012-05-07,86,77,73,44,74,69,2,1,153,152,"BR",2,2,131,70,145,36,66
8,2012-05-07,112,85,92,12,85,81,1,17,85,181,"TSRA RA FG+ BR VCTS",2,3,219,63,18,14,190
9,2012-05-07,85,68,69,29,60,60,46,1,95,93,"BR",2,2,184,67,102,29,26
10,2012-05-07,107,89,89,33,86,81,1,15,95,181,"TS TSRA RA",2,50,257,66,61,6,216
11,2012-05-07,104,86,87,38,90,78,1,13,94,181,"TS",2,1,257,64,50,21,221
12,2012-05-07,105,88,88,33,86,81,1,14,119,167,"MO",2,2,257,67,61,7,218
13,2012-05-07,64,55,51,34,53,48,15,1,85,195,"RA BR",2,18,67,100,32,13,200
14,2012-05-07,87,79,75,32,74,70,1,2,89,194,"MO",2,1,130,68,150,36,72
15,2012-05-07,90,50,62,33,53,54,4,1,27,166,"MO",2,2,241,85,24,14,193
16,2012-05-07,82,55,60,22,57,55,6,1,15,179,"MO",1,2,268,85,45,14,212
17,2012-05-07,97,80,81,33,78,73,1,7,86,180,"BR",2,2,197,69,76,2,233
18,2012-05-07,111,86,91,40,84,80,1,16,91,186,"RA BR",2,41,205,59,44,33,243
19,2012-05-07,79,63,63,34,67,60,3,1,33,170,"RA BR HZ",2,10,182,63,23,31,196
20,2012-05-07,112,86,91,40,84,80,1,16,61,206,"RA VCTS",2,3,185,58,51,31,243
1,2012-05-08,74,64,61,36,62,58,5,1,6,201,"RA BR",2,40,255,76,42,19,205
2,2012-05-08,72,61,59,22,63,56,7,1,30,166,"RA BR",2,45,160,74,21,20,28
3,2012-05-08,95,70,74,12,65,65,1,1,80,189,"MO",2,2,200,77,61,35,218
4,2012-05-08,89,80,76,30,82,75,1,3,98,186,"RA BR",2,28,197,70,24,36,189
6,2012-05-08,90,80,76,28,83,75,1,3,98,185,"RA BR",2,14,213,70,54,36,220
7,2012-05-08,93,68,72,37,62,62,13,1,87,95,"MO",2,2,138,80,75,1,235
8,2012-05-08,91,83,70,26,81,74,35,1,99,186,"RA BR HZ VCTS",2,60,228,90,36,35,201
9,2012-05-08,75,63,61,38,62,56,5,1,181,133,"RA",2,26,184,65,36,30,200
10,2012-05-08,107,90,91,34,85,81,1,16,94,181,"TS",2,1,255,64,27,10,210
11,2012-05-08,106,80,85,36,85,77,1,11,94,182,"MO",2,28,254,66,59,18,194
12,2012-05-08,104,82,85,35,85,80,1,11,124,166,"RA BR",2,1,254,65,29,11,189
13,2012-05-08,81,50,58,33,48,49,8,1,68,138,"BR",2,2,62,92,9,18,196
14,2012-05-08,92,71,73,12,62,62,2,1,88,194,"MO",2,1,137,79,81,1,238
15,2012-05-08,71,61,58,22,64,56,8,1,26,167,"RA BR",2,87,231,72,56,15,212
16,2012-05-08,72,63,60,28,62,56,6,1,14,193,"RA BR",2,42,259,73,73,17,233
17,2012-05-08,95,67,73,27,64,64,2,1,79,190,"MO",2,2,207,81,51,2,208
18,2012-05-08,94,84,81,1,79,73,1,7,90,187,"MO",2,3,216,71,64,35,238
19,2012-05-08,86,68,69,39,59,59,46,1,32,171,"MO",2,2,178,59,89,28,246
20,2012-05-08,95,84,82,31,79,74,1,8,77,135,"MO",2,2,195,70,68,34,239
1,2012-05-09,83,73,70,26,75,67,35,1,35,157,"RA BR",2,36,228,47,38,21,197
2,2012-05-09,79,71,66,36,74,65,68,1,28,167,"RA FG+ FG BR",2,22,135,47,64,21,220
3,2012-05-09,98,66,74,12,65,64,1,1,79,190,"MO",2,2,197,75,32,1,201
4,2012-05-09,103,78,82,22,79,75,1,8,98,186,"RA",2,5,193,72,19,2,198
6,2012-05-09,104,80,84,33,81,75,1,10,97,186,"RA BR",2,35,210,71,56,2,231
7,2012-05-09,101,63,74,12,60,62,1,1,191,152,"MO",2,2,133,76,17,22,197
8,2012-05-09,102,81,83,12,78,74,1,9,140,158,"RA DZ HZ",2,2,229,89,38,1,194
9,2012-05-09,83,60,63,1,57,56,3,1,134,156,"MO",2,2,192,75,31,36,196
10,2012-05-09,113,86,92,12,83,80,1,17,93,182,"MO",2,17,247,55,77,26,237
11,2012-05-09,109,81,87,37,83,77,1,13,93,182,"TSRA BR FU",2,30,246,66,63,11,216
12,2012-05-09,113,82,89,37,82,78,1,15,96,195,"TS BR",2,1,245,55,60,26,225
13,2012-05-09,94,56,66,30,39,52,68,1,137,165,"MO",2,2,49,68,50,17,235
14,2012-05-09,101,63,74,1,61,63,1,1,87,195,"MO",2,2,132,76,7,21,193
15,2012-05-09,81,64,64,34,72,64,76,1,25,168,"RA FG BR",2,4,204,45,8,21,126
16,2012-05-09,81,70,67,36,75,66,57,1,88,154,"RA BR",2,26,231,44,49,18,203
17,2012-05-09,101,63,74,32,64,64,1,1,8,191,"MO",2,2,203,79,14,2,127
18,2012-05-09,103,79,83,33,65,69,1,9,89,187,"MO",2,2,216,74,48,5,209
19,2012-05-09,73,61,59,12,60,55,7,1,31,173,"RA BR",2,10,187,67,29,1,219
20,2012-05-09,104,78,83,26,65,67,1,9,16,206,"RA",2,1,196,73,52,4,215
1,2012-05-10,85,64,66,38,64,61,68,1,75,92,"RA BR",2,80,203,26,79,28,244
2,2012-05-10,80,58,61,1,60,55,5,1,27,168,"RA",2,46,114,28,110,29,46
3,2012-05-10,103,68,77,32,67,66,1,4,78,191,"MO",2,2,188,66,51,13,209
4,2012-05-10,92,80,77,29,81,74,1,4,97,187,"TSRA RA BR",2,238,185,61,35,12,212
6,2012-05-10,94,80,78,27,82,75,1,5,97,187,"TSRA RA BR",2,246,202,60,55,10,230
7,2012-05-10,102,67,76,31,63,65,1,3,87,143,"MO",2,2,122,64,98,17,27
8,2012-05-10,92,85,80,26,82,75,1,6,151,156,"TS TSRA RA DZ",2,119,220,69,33,9,200
9,2012-05-10,92,61,69,35,60,60,46,1,93,102,"BR",2,2,182,65,81,15,234
10,2012-05-10,102,80,83,38,75,73,1,9,93,183,"MO",2,2,251,61,34,3,235
11,2012-05-10,100,75,80,12,81,74,1,6,92,183,"MO",2,2,249,79,46,15,208
12,2012-05-10,100,77,80,15,75,72,1,6,105,171,"MO",2,2,249,61,38,3,226
13,2012-05-10,101,67,75,33,40,54,1,2,102,135,"MO",2,2,36,45,9,21,239
14,2012-05-10,102,64,75,32,64,64,1,2,87,196,"MO",2,2,122,64,81,17,243
15,2012-05-10,83,59,63,33,64,59,3,1,23,169,"RA BR",2,71,181,25,74,30,22
16,2012-05-10,81,62,63,22,64,60,3,1,23,185,"RA BR",2,93,205,22,74,29,235
17,2012-05-10,104,67,77,28,67,66,1,4,142,128,"RA",2,1,194,70,29,16,189
18,2012-05-10,102,78,82,1,68,70,1,8,88,188,"MO",2,2,205,64,90,14,247
19,2012-05-10,80,56,60,12,50,52,6,1,30,174,"MO",2,2,196,75,35,12,217
20,2012-05-10,102,73,80,1,68,69,1,6,47,199,"HZ",2,2,185,63,74,13,228
1,2012-05-11,83,60,63,42,51,53,3,1,31,176,"MO",2,2,236,63,63,28,234
2,2012-05-11,80,58,61,12,48,51,5,1,26,169,"MO",2,2,146,65,116,28,40
3,2012-05-11,90,75,74,22,72,67,1,1,77,192,"RA",2,4,199,74,32,10,213
4,2012-05-11,103,79,83,22,81,75,1,9,96,188,"RA FG BR",2,5,187,61,4,29,121
6,2012-05-11,103,79,83,1,81,75,1,9,96,187,"BR",2,1,203,59,33,36,201
7,2012-05-11,85,77,73,12,72,66,2,1,75,131,"RA BR",2,46,132,72,61,8,246
8,2012-05-11,102,80,81,1,79,74,1,7,111,178,"VCTS",2,2,218,91,4,7,123
9,2012-05-11,90,67,70,26,64,62,35,1,121,166,"RA",2,8,197,74,47,31,25
10,2012-05-11,106,82,86,22,74,73,1,12,92,183,"MIFG FU",2,2,270,80,58,9,236
11,2012-05-11,103,71,78,22,64,66,1,5,91,184,"BR FU",2,2,269,70,25,35,214
12,2012-05-11,104,69,78,45,73,71,1,5,198,120,"HZ FU",2,2,268,81,55,10,218
13,2012-05-11,69,52,52,33,48,45,14,1,150,153,"RA BR",2,5,67,94,74,2,244
14,2012-05-11,82,75,71,27,72,66,24,1,86,197,"RA BR",2,51,131,72,79,7,253
15,2012-05-11,84,50,59,22,49,51,7,1,22,170,"MO",2,2,214,62,82,30,242
16,2012-05-11,81,58,61,44,51,52,5,1,88,108,"MO",2,2,239,60,74,29,242
17,2012-05-11,90,73,73,39,72,67,2,1,132,149,"RA",2,6,205,78,27,9,195
18,2012-05-11,94,81,80,22,81,74,1,6,88,189,"TSRA RA BR",2,60,207,62,48,10,229
19,2012-05-11,96,64,72,41,57,61,13,1,28,175,"MO",2,2,200,80,116,20,39
20,2012-05-11,97,79,80,32,80,73,1,6,42,162,"RA BR",2,82,187,61,27,10,213
1,2012-05-12,100,57,70,39,52,58,35,1,91,93,"MO",2,2,261,84,55,26,218
2,2012-05-12,95,61,70,38,49,56,35,1,25,171,"MO",2,2,171,87,104,28,27
3,2012-05-12,93,77,76,1,75,71,1,3,76,192,"RA BR",2,13,211,88,57,34,212
4,2012-05-12,102,81,83,22,78,73,1,9,95,188,"MO",2,2,208,80,30,35,202
6,2012-05-12,102,81,83,1,78,74,1,9,95,188,"BR",2,2,223,79,74,34,234
7,2012-05-12,91,71,73,32,73,67,2,1,162,146,"RA BR",2,46,149,90,79,3,240
8,2012-05-12,102,83,83,1,79,75,1,9,101,171,"DZ BR HZ VCTS",2,7,237,58,60,34,213
9,2012-05-12,89,64,69,33,52,56,46,1,101,156,"MO",2,2,223,104,28,34,190
10,2012-05-12,105,91,89,12,74,74,1,15,91,184,"MO",2,2,285,93,126,10,46
11,2012-05-12,102,78,82,1,75,72,1,8,91,184,"MO",2,2,285,94,84,11,244
12,2012-05-12,103,82,84,35,74,73,1,10,147,137,"MO",2,2,284,95,88,12,241
13,2012-05-12,74,51,54,28,54,49,11,1,90,190,"TSRA RA BR",2,16,72,107,30,36,223
14,2012-05-12,91,74,74,12,73,67,1,1,85,198,"RA DZ BR",2,15,148,89,90,3,248
15,2012-05-12,100,45,64,33,50,54,76,1,21,171,"MO",2,2,238,83,52,29,206
16,2012-05-12,97,53,67,39,51,56,57,1,13,195,"MO",2,2,264,81,68,29,223
17,2012-05-12,93,78,77,1,74,70,1,4,145,155,"RA BR",2,28,218,92,29,35,189
18,2012-05-12,91,80,77,27,78,72,1,4,87,189,"BR",2,2,226,82,45,2,203
19,2012-05-12,87,66,69,37,57,56,46,1,27,176,"MO",2,1,218,98,88,2,249
20,2012-05-12,93,77,76,3,78,72,1,3,182,162,"BR",2,1,206,81,47,1,202
1,2012-05-13,105,67,77,40,63,65,1,4,2,193,"MO",2,2,263,86,29,22,198
2,2012-05-13,100,73,78,46,60,64,1,5,24,172,"MO",2,2,173,87,88,25,246
3,2012-05-13,100,75,80,34,73,70,1,6,75,193,"MO",2,2,211,89,66,36,220
4,2012-05-13,104,78,83,22,74,73,1,9,95,189,"MO",2,2,211,86,23,36,190
6,2012-05-13,105,78,83,12,76,73,1,9,95,188,"MO",2,2,227,85,63,1,221
7,2012-05-13,96,70,75,34,71,67,1,2,75,132,"BR",2,2,149,92,62,1,221
8,2012-05-13,102,80,81,1,76,73,1,7,83,195,"HZ",2,2,244,57,39,36,192
9,2012-05-13,94,60,69,12,54,58,46,1,85,104,"BR",2,2,208,93,41,25,198
10,2012-05-13,103,91,88,37,80,77,1,14,91,185,"RA",2,1,278,86,98,14,22
11,2012-05-13,102,78,82,1,75,73,1,8,90,185,"MO",2,2,278,82,64,35,228
12,2012-05-13,102,80,83,38,80,76,1,9,102,187,"MO",2,2,278,87,69,15,223
13,2012-05-13,74,53,55,35,56,50,10,1,159,165,"FG+ BR",2,2,72,104,22,26,199
14,2012-05-13,96,71,75,12,72,67,1,2,84,198,"MO",2,2,148,91,65,36,227
15,2012-05-13,104,58,73,41,62,63,2,1,20,174,"MO",2,2,241,85,19,30,197
16,2012-05-13,95,62,71,37,65,63,24,1,34,174,"MO",2,2,267,83,32,15,204
17,2012-05-13,100,75,80,22,73,70,1,6,147,161,"MO",2,2,218,93,53,1,210
18,2012-05-13,102,79,82,12,75,73,1,8,86,190,"MO",2,2,228,86,44,36,214
19,2012-05-13,85,64,66,35,47,54,68,1,26,177,"MO",2,2,213,95,27,8,195
20,2012-05-13,103,78,82,35,75,72,1,8,66,150,"MO",2,2,208,86,58,36,224
1,2012-05-14,90,72,73,32,69,64,2,1,28,194,"RA BR",2,8,268,91,20,5,184
2,2012-05-14,87,72,72,39,71,66,13,1,23,174,"RA BR",2,20,174,90,32,20,214
3,2012-05-14,100,70,76,12,69,67,1,3,75,194,"MO",2,2,205,84,45,36,204
4,2012-05-14,106,80,85,1,76,73,1,11,94,190,"RA BR",2,35,203,78,13,2,126
6,2012-05-14,105,77,83,12,76,74,1,9,94,189,"TSRA RA BR",2,62,220,77,19,4,201
7,2012-05-14,98,71,76,22,70,67,1,3,88,157,"RA",2,2,142,85,14,7,127
8,2012-05-14,104,80,84,26,76,74,1,10,82,202,"TSRA HZ",2,2,236,81,4,8,10
9,2012-05-14,105,66,77,22,60,64,1,4,80,199,"MO",2,2,184,69,53,22,212
10,2012-05-14,106,86,88,36,84,80,1,14,90,185,"TS TSRA",2,245,267,75,78,17,240
11,2012-05-14,105,83,86,35,86,80,1,12,89,186,"TS TSRA BR",2,173,265,75,49,16,211
12,2012-05-14,108,84,88,35,83,78,1,14,75,202,"TS TSRA RA BR",2,117,265,75,50,18,227
13,2012-05-14,92,52,64,12,36,49,76,1,11,155,"MO",2,2,66,93,20,20,206
14,2012-05-14,98,75,78,33,70,67,1,5,83,199,"MO",2,2,141,85,20,6,188
15,2012-05-14,84,69,69,36,71,64,46,1,19,174,"RA BR",2,27,246,90,15,15,126
16,2012-05-14,86,68,69,34,68,61,46,1,145,155,"RA BR",2,21,272,89,14,11,185
17,2012-05-14,101,71,77,32,68,66,1,4,80,204,"MO",2,2,211,88,18,2,126
18,2012-05-14,105,79,84,32,73,72,1,10,85,191,"MO",2,2,221,80,39,4,204
19,2012-05-14,98,68,75,43,49,58,1,2,25,179,"HZ",2,2,196,79,36,22,212
20,2012-05-14,105,78,83,29,73,72,1,9,33,175,"MO",2,2,202,79,35,3,202
1,2012-05-15,93,77,76,39,73,69,1,3,96,103,"RA BR",2,39,265,85,44,18,209
2,2012-05-15,87,73,72,39,72,66,13,1,22,174,"RA FG BR",2,54,171,83,85,18,251
3,2012-05-15,105,68,78,32,67,67,1,5,74,195,"MO",2,2,200,78,7,13,126
4,2012-05-15,93,78,77,30,80,72,1,4,93,190,"RA BR",2,90,205,80,7,9,15
6,2012-05-15,91,77,75,31,80,72,1,2,93,190,"RA BR",2,62,222,80,25,10,129
7,2012-05-15,106,73,82,35,70,70,1,8,59,197,"MO",2,1,135,78,41,18,205
8,2012-05-15,89,80,72,32,79,72,13,1,79,192,"TSRA RA DZ BR HZ",2,163,239,75,3,34,124
9,2012-05-15,93,70,73,27,54,60,2,1,91,190,"MO",2,2,189,68,106,33,34
10,2012-05-15,103,86,86,32,85,80,1,12,89,186,"TS RA",2,28,264,73,33,19,208
11,2012-05-15,107,81,86,35,85,80,1,12,89,186,"TS BR FU",1,51,262,73,36,27,192
12,2012-05-15,105,82,85,12,86,80,1,11,102,177,"TS TSRA RA BCFG BR",2,97,262,73,27,16,197
13,2012-05-15,98,56,69,30,37,51,46,1,167,141,"MO",2,2,63,83,43,16,226
14,2012-05-15,104,74,81,35,72,70,1,7,82,200,"MO",2,2,135,78,33,19,204
15,2012-05-15,91,71,73,40,73,67,2,1,18,175,"RA BR",2,58,241,83,61,16,218
16,2012-05-15,87,71,71,1,73,66,24,1,21,188,"RA BR",2,45,268,83,79,14,237
17,2012-05-15,106,68,78,1,67,66,1,5,105,109,"BR",2,2,207,82,5,15,10
18,2012-05-15,106,82,86,34,69,71,1,12,85,192,"MO",2,2,221,78,33,5,210
19,2012-05-15,105,63,76,43,60,63,1,3,24,180,"TS TSRA",2,9,184,63,78,26,50
20,2012-05-15,106,82,86,45,71,71,1,12,85,198,"MO",2,2,201,77,28,5,204
1,2012-05-16,94,80,78,1,79,72,1,5,20,197,"BR",2,3,242,64,39,21,195
2,2012-05-16,90,77,75,41,78,70,1,2,21,175,"FG+ BR",2,1,151,64,63,22,223
3,2012-05-16,111,70,82,35,71,71,1,8,73,196,"MO",2,2,197,74,7,17,127
4,2012-05-16,106,75,83,26,76,73,1,9,93,191,"BR",2,2,203,78,7,10,18
6,2012-05-16,105,71,80,27,75,72,1,6,93,190,"BCFG",2,2,218,77,18,3,190
7,2012-05-16,106,73,82,37,70,70,1,8,85,212,"MO",2,2,133,75,53,17,213
8,2012-05-16,102,78,76,27,75,72,1,5,78,203,"FG+ BR",2,2,237,89,10,4,11
9,2012-05-16,89,61,66,43,51,55,68,1,164,156,"MO",2,2,202,84,8,14,190
10,2012-05-16,98,89,85,34,85,80,1,11,89,186,"RA",2,11,262,71,51,21,216
11,2012-05-16,98,85,84,33,84,81,1,10,88,187,"RA BR FU",2,3,262,68,36,18,205
12,2012-05-16,101,89,86,35,85,80,1,12,95,106,"RA",2,8,261,72,43,23,207
13,2012-05-16,103,69,77,34,43,55,1,4,108,205,"TS",2,1,49,63,59,20,242
14,2012-05-16,106,72,81,35,72,70,1,7,82,201,"MO",2,2,133,75,48,16,203
15,2012-05-16,93,73,75,42,76,69,1,2,17,176,"TSRA RA FG BR VCTS",2,50,219,62,20,18,189
16,2012-05-16,90,75,74,34,80,71,1,1,1,196,"RA BR",2,26,245,61,41,19,200
17,2012-05-16,109,69,81,35,71,70,1,7,95,163,"MO",2,2,203,79,11,19,122
